receipt_id,purchased_at,customer_id,store_code,till_number
899,2020-07-26,5403,3,7
900,2021-04-28,1678,1,7
902,2020-10-07,2315,3,2
903,2022-01-14,4342,1,4
904,2021-07-06,9613,2,1
905,2021-03-21,10028,1,2
906,2021-03-05,4035,2,3
907,2022-01-24,9642,1,1
908,2020-11-14,12979,0,1
909,2021-10-06,5240,3,3
910,2022-01-23,15308,1,5
911,2020-09-16,5137,3,4
912,2021-01-24,1008,1,2
913,2022-02-04,13750,0,4
914,2021-10-23,13876,0,1
915,2021-04-27,975,3,3
916,2020-09-01,13644,2,2
917,2021-09-20,13360,0,9
918,2020-11-05,15975,3,7
920,2020-07-28,11791,3,1
921,2021-04-12,457,3,6
922,2022-01-26,6383,0,4
923,2021-11-29,7890,3,4
924,2021-01-12,12548,1,2
925,2021-05-18,752,2,7
926,2021-09-21,15309,2,2
927,2021-08-04,16221,1,1
928,2021-07-07,9560,0,2
929,2021-09-02,12102,2,1
931,2020-07-26,1868,3,3
932,2020-11-16,14580,1,4
933,2021-07-17,8184,1,3
934,2021-04-18,10417,1,3
935,2021-12-10,286,1,1
936,2020-10-27,8799,3,4
937,2022-02-25,13151,3,1
938,2020-09-18,14131,2,3
939,2021-03-01,15628,2,1
940,2021-12-15,3123,3,10
941,2020-11-10,15637,0,1
942,2021-12-01,11532,1,2
943,2021-01-12,5956,2,2
944,2021-05-05,10218,1,1
945,2021-01-15,8451,0,2
946,2020-11-09,7084,3,3
947,2021-08-30,1212,0,2
948,2021-01-01,9551,2,2
949,2021-05-28,15340,1,6
950,2021-06-08,16221,1,2
951,2021-01-08,14364,0,3
952,2020-11-19,7098,2,7
953,2021-07-17,9879,1,3
954,2021-05-04,14104,0,6
955,2020-12-10,799,0,3
956,2021-04-03,5300,1,3
957,2021-05-04,3986,2,8
958,2020-07-29,9816,3,2
959,2020-12-01,1455,3,3
960,2020-11-17,12578,0,1
961,2021-09-12,971,1,1
962,2022-01-06,2000,1,4
963,2022-01-07,2148,3,4
964,2021-08-10,15637,0,2
965,2022-03-08,4301,1,6
966,2021-05-05,1771,2,3
967,2020-11-17,9949,3,7
968,2021-11-12,12765,2,5
969,2020-11-08,9736,3,8
970,2021-10-10,5426,2,2
971,2021-05-06,13639,0,1
972,2021-12-23,1108,2,2
973,2021-01-29,12869,2,2
974,2020-12-04,15327,3,9
975,2021-11-20,207,3,3
976,2021-12-16,738,3,5
977,2021-08-19,2735,3,3
978,2021-05-14,11456,3,2
979,2022-02-25,12322,1,4
980,2022-03-07,1932,0,2
981,2021-08-26,8451,0,5
982,2021-11-07,13262,2,2
983,2020-11-02,7099,3,1
984,2020-12-13,9985,1,1
985,2021-10-06,8531,3,8
986,2021-09-22,6193,0,3
987,2021-08-10,10518,3,2
988,2022-02-28,4746,1,3
989,2020-08-15,9397,3,6
990,2021-08-03,15887,0,2
991,2021-10-04,8451,0,5
992,2021-05-20,9828,0,1
993,2021-05-25,12572,3,2
994,2022-01-05,286,1,2
995,2020-12-10,11693,3,5
996,2021-07-21,5426,2,2
997,2022-01-14,16221,1,2
998,2021-02-24,7384,3,4
999,2021-05-02,12620,1,6
1000,2020-12-15,1240,0,2
1001,2021-12-23,9929,0,1
1002,2020-08-13,6266,3,2
1003,2021-01-21,8431,1,5
1004,2021-01-21,5956,2,3
1005,2021-06-23,3810,0,1
1006,2020-09-10,12494,3,3
1007,2022-02-21,3614,2,4
1008,2020-08-31,5301,3,3
1009,2021-02-07,12362,3,3
1010,2021-04-10,1699,2,4
1011,2021-05-01,11280,0,1
1012,2021-08-24,13734,1,2
1013,2020-10-27,12347,0,1
1014,2021-04-26,1067,3,4
1015,2021-08-09,3656,2,3
1016,2021-06-25,1763,0,1
1017,2020-08-24,16290,3,2
1018,2021-05-18,5836,0,2
1019,2020-08-11,7080,3,5
1020,2021-10-19,10251,0,4
1021,2021-08-29,8721,2,2
1022,2021-02-28,1825,3,2
1023,2021-06-10,6689,0,2
1024,2021-02-27,6912,2,3
1025,2022-01-02,2000,1,4
1026,2020-08-13,15228,0,2
1027,2021-12-14,2107,2,9
1028,2021-09-21,3810,0,5
1029,2022-02-05,12263,3,4
1030,2020-11-29,13158,2,1
1031,2022-03-15,286,1,1
1032,2020-11-11,13750,0,8
1033,2022-02-27,3810,0,6
1034,2021-08-01,10441,1,2
1035,2022-01-22,15073,3,6
1036,2022-03-09,901,2,6
1037,2022-01-17,3607,1,1
1038,2020-11-30,14949,2,1
1039,2021-09-24,12173,1,6
1040,2020-08-31,9828,0,2
1041,2021-11-10,1771,2,5
1042,2020-10-07,6560,2,4
1043,2021-12-08,13161,0,5
1044,2021-10-17,11342,1,1
1045,2021-06-18,2122,1,1
1046,2021-06-17,8531,3,4
1047,2020-08-09,13214,3,4
1048,2021-02-07,3102,1,7
1049,2021-11-20,16221,1,2
1050,2021-04-18,359,2,1
1051,2020-12-09,13819,3,1
1052,2021-05-22,3921,3,5
1054,2022-03-14,9663,0,3
1055,2020-11-26,1736,3,2
1056,2020-07-24,11452,3,7
1057,2021-04-03,7931,0,2
1058,2021-09-28,14160,2,2
1059,2021-07-29,7704,2,3
1060,2022-02-22,5787,3,1
1061,2021-03-20,8799,3,4
1062,2022-03-17,5369,2,4
1063,2020-09-28,15887,0,1
1064,2021-03-17,13242,1,6
1065,2022-01-27,8440,3,5
1066,2021-09-09,2631,3,2
1067,2020-08-23,13876,0,3
1068,2021-06-10,5078,0,3
1069,2020-12-02,5617,3,5
1070,2021-02-26,8799,3,5
1071,2021-04-16,6992,3,6
1072,2021-05-25,3810,0,1
1073,2021-03-07,15637,0,1
1074,2021-03-29,13262,2,2
1075,2020-12-25,9498,1,3
1076,2022-03-10,589,0,4
1077,2021-10-03,2303,0,10
1078,2021-07-16,15722,0,1
1079,2020-08-05,2876,3,4
1080,2021-03-08,3986,2,1
1081,2021-06-23,15224,2,1
1082,2020-08-07,11581,3,1
1083,2020-11-18,15504,3,1
1084,2020-11-20,11254,3,2
1085,2022-01-13,13102,1,7
1086,2020-11-21,14913,3,2
1088,2020-11-04,9563,2,6
1089,2021-03-30,16026,0,4
1090,2020-08-06,14241,2,3
1091,2020-10-05,10604,2,11
1092,2021-08-25,13947,1,8
1093,2020-10-14,7098,2,7
1094,2020-12-13,5271,1,3
1095,2020-10-30,4051,3,4
1096,2022-01-07,3091,1,3
1097,2021-10-31,767,3,3
1098,2021-09-24,13684,0,6
1099,2021-02-10,4023,0,5
1100,2022-01-06,16192,3,5
1101,2021-09-02,9623,3,4
1102,2020-10-20,11921,2,2
1103,2020-09-28,6746,2,5
1104,2021-02-13,16208,2,4
1105,2021-08-29,9979,2,1
1106,2020-11-26,10441,1,1
1107,2021-03-01,8979,1,4
1108,2022-03-01,12171,2,2
1109,2021-06-23,15887,0,1
1111,2020-12-02,14032,0,6
1112,2020-11-14,13155,0,1
1113,2022-02-19,3544,3,1
1115,2021-06-03,14506,0,8
1116,2020-12-23,15887,0,1
1117,2021-07-18,733,0,2
1118,2020-07-29,14178,2,3
1119,2020-08-10,3012,0,4
1120,2022-01-13,2590,0,1
1121,2022-01-14,12263,3,6
1122,2020-09-28,12591,3,6
1123,2022-02-17,12548,1,2
1124,2021-03-25,4119,3,3
1125,2021-03-24,13641,0,2
1126,2021-08-02,6246,0,1
1127,2021-05-24,15975,3,7
1128,2022-03-19,9979,2,3
1129,2020-11-13,7877,1,3
1130,2021-05-16,8799,3,4
1131,2020-11-21,752,2,5
1132,2021-10-03,3550,1,1
1133,2021-08-27,4152,3,2
1134,2021-02-21,4852,0,2
1135,2020-09-18,2736,0,8
1136,2021-04-18,14918,3,2
1137,2021-07-16,14918,3,2
1138,2021-08-01,7392,1,4
1140,2021-08-24,13006,3,7
1141,2020-12-24,359,2,2
1142,2021-03-05,8819,2,4
1143,2021-11-20,1771,2,4
1144,2021-09-19,1067,3,4
1145,2021-09-24,12141,1,6
1146,2022-02-14,12393,2,8
1147,2021-03-23,9985,1,1
1148,2021-07-16,9001,2,1
1149,2021-05-23,6367,1,2
1150,2020-11-02,16221,1,1
1151,2020-11-18,13155,0,6
1152,2021-08-15,3607,1,3
1153,2021-12-22,12863,3,5
1154,2021-01-23,9202,2,6
1155,2021-12-15,6383,0,2
1156,2022-03-02,11975,0,1
1157,2022-01-02,12344,0,3
1158,2021-04-04,15669,1,7
1159,2020-08-29,15924,3,1
1160,2021-02-22,7439,3,6
1161,2022-01-22,3656,2,2
1162,2022-01-11,5426,2,2
1163,2022-02-01,5480,2,4
1164,2020-12-22,3550,1,5
1165,2021-01-30,8440,3,4
1166,2021-04-22,7704,2,3
1167,2022-02-08,14734,3,1
1168,2021-03-13,13291,0,3
1169,2021-05-20,8184,1,2
1170,2021-06-26,733,0,3
1171,2022-02-09,411,1,7
1172,2020-07-23,8564,0,3
1173,2021-02-18,3464,0,1
1174,2021-09-21,14539,3,3
1175,2020-11-14,11156,1,5
1176,2021-06-21,9095,2,8
1177,2021-12-17,7161,2,2
1178,2020-12-20,14747,3,4
1179,2020-11-06,15327,3,10
1180,2021-06-15,5300,1,2
1181,2020-09-28,3647,3,6
1182,2021-08-09,11280,0,1
1183,2022-03-06,8313,1,3
1184,2021-10-19,411,1,7
1185,2021-11-20,12263,3,2
1186,2020-07-24,16270,0,1
1187,2021-04-22,10561,3,6
1188,2020-08-15,16219,2,2
1189,2021-02-07,8799,3,4
1190,2021-10-20,7259,0,3
1191,2021-11-05,13538,2,3
1192,2021-08-25,6912,2,2
1193,2020-11-02,12367,1,4
1194,2020-08-01,9865,0,5
1195,2022-03-18,8451,0,5
1196,2021-01-04,10561,3,5
1197,2021-11-08,11791,3,1
1198,2021-07-16,15887,0,1
1199,2021-07-08,8451,0,2
1200,2021-11-26,12850,1,7
1201,2020-11-16,8184,1,3
1202,2022-03-12,14785,0,4
1203,2021-05-17,6942,3,3
1204,2020-12-30,15887,0,1
1205,2021-06-25,16242,1,8
1207,2021-07-14,7116,0,2
1208,2021-08-12,6912,2,4
1209,2021-03-27,5008,3,1
1210,2020-09-12,12814,2,3
1211,2021-08-20,11342,1,2
1212,2020-12-30,9985,1,1
1213,2020-09-26,9046,0,3
1214,2021-08-03,3598,2,8
1215,2021-02-24,8451,0,5
1216,2022-01-27,5452,0,5
1217,2021-08-17,3319,1,4
1218,2021-10-05,6912,2,2
1219,2021-04-01,7059,3,3
1220,2020-12-04,1001,0,5
1221,2022-01-04,4051,3,3
1222,2020-11-09,882,3,5
1223,2020-12-27,14493,1,9
1224,2021-05-17,814,0,2
1225,2020-07-22,5836,0,3
1226,2022-02-21,286,1,2
1227,2022-02-14,6254,2,2
1228,2021-01-01,2590,0,3
1229,2020-08-11,15969,2,5
1230,2021-05-05,9498,1,2
1231,2021-05-25,5768,1,2
1232,2021-11-28,2000,1,1
1233,2021-04-21,15353,3,1
1234,2021-01-01,1113,1,3
1235,2021-07-08,11361,3,2
1236,2020-12-28,13828,0,3
1237,2020-09-11,8451,0,5
1238,2022-03-05,3617,2,3
1239,2021-11-25,7337,3,3
1240,2021-09-30,16221,1,2
1241,2021-07-05,12232,0,3
1242,2021-01-08,9985,1,1
1243,2022-03-08,4746,1,5
1244,2021-03-18,12756,1,1
1245,2021-11-16,8176,0,7
1246,2021-01-31,5301,3,2
1247,2020-11-12,6709,1,3
1248,2022-01-26,7855,3,3
1249,2022-01-19,11151,3,13
1251,2022-02-11,12420,3,2
1252,2021-10-20,13285,1,1
1253,2021-01-12,12985,3,9
1254,2021-10-04,8313,3,4
1255,2021-11-10,286,1,3
1256,2022-01-12,16221,1,1
1257,2021-05-18,3921,3,5
1258,2021-02-26,14954,3,3
1259,2021-02-26,1108,2,1
1260,2022-02-10,1502,0,7
1261,2021-01-03,9084,3,9
1262,2021-06-15,319,2,5
1263,2022-01-02,11342,1,2
1264,2020-09-22,15722,0,2
1265,2020-10-06,11244,2,3
1266,2020-09-16,843,3,2
1267,2020-10-18,15569,3,1
1268,2020-12-01,10604,2,8
1269,2021-09-04,7556,1,2
1270,2021-12-17,3618,0,2
1271,2020-11-05,1272,0,1
1272,2021-06-13,8440,3,6
1273,2020-12-22,6266,3,2
1274,2021-12-16,6975,3,1
1275,2022-02-21,11406,0,6
1276,2020-11-10,12415,0,5
1277,2021-01-03,8877,3,4
1278,2021-08-02,13353,2,3
1279,2022-01-22,12110,0,1
1280,2020-07-30,9157,2,10
1281,2021-10-19,7472,0,6
1282,2021-02-10,4169,3,2
1283,2021-05-14,2333,3,5
1284,2020-09-04,3494,3,3
1285,2021-12-25,14918,3,2
1286,2021-09-28,950,1,4
1287,2022-01-24,7334,1,2
1288,2020-08-09,15781,2,5
1289,2020-11-20,275,0,2
1290,2021-07-12,15154,1,2
1291,2021-06-17,8979,1,8
1292,2021-06-21,11553,1,9
1294,2021-02-15,15269,1,2
1295,2021-12-14,1372,2,2
1296,2021-11-15,9828,0,1
1297,2021-12-20,5837,3,2
1298,2022-01-29,10604,2,3
1299,2022-01-22,11661,1,5
1300,2020-12-01,2538,1,2
1301,2022-01-19,14032,0,13
1302,2021-03-10,4051,3,3
1304,2020-07-28,13876,0,1
1305,2021-11-01,6949,0,3
1306,2021-01-08,6854,3,4
1307,2020-09-12,11493,3,1
1308,2020-11-05,207,0,3
1309,2021-08-03,14580,1,3
1310,2021-03-23,599,1,1
1311,2021-06-25,5375,3,13
1312,2020-08-19,9202,2,1
1313,2021-08-01,15318,1,1
1314,2021-07-18,7788,1,6
1315,2021-05-31,10732,1,3
1316,2022-02-16,15016,0,1
1317,2021-01-24,11605,2,3
1318,2021-02-13,9414,1,5
1319,2020-12-22,9868,2,5
1320,2021-06-09,5111,0,4
1321,2020-11-16,910,3,3
1322,2020-08-08,1353,3,4
1323,2021-02-20,16093,3,9
1324,2021-06-01,12798,2,11
1325,2021-11-02,4686,3,2
1326,2021-03-12,4959,3,2
1327,2021-09-17,13126,0,2
1328,2021-05-16,6560,2,6
1329,2021-07-16,11236,0,3
1330,2021-10-04,12548,1,1
1331,2022-03-01,14918,3,3
1332,2021-09-27,16192,3,6
1333,2021-04-14,2447,3,3
1334,2021-02-15,3095,1,2
1335,2021-01-29,13115,1,5
1336,2021-03-13,6942,3,5
1337,2020-09-23,15366,3,2
1338,2021-02-18,16208,2,4
1339,2020-08-28,15887,0,1
1340,2021-04-11,7673,3,6
1341,2021-05-20,5272,2,2
1342,2020-11-06,6746,2,5
1343,2020-12-18,15768,2,2
1344,2020-10-05,1257,0,3
1346,2021-07-06,15340,1,8
1347,2020-10-17,10374,1,3
1348,2020-09-08,11791,3,1
1349,2021-11-10,8070,0,8
1350,2021-05-09,10441,1,2
1351,2021-03-08,8233,2,9
1352,2021-01-06,15739,1,6
1353,2022-01-15,6912,2,3
1354,2021-04-12,15340,1,2
1355,2021-07-24,13767,0,5
1356,2022-03-03,11359,0,5
1357,2021-07-06,2196,0,2
1358,2021-08-03,1353,3,5
1359,2020-12-12,1407,3,6
1360,2021-06-15,10489,1,3
1361,2021-05-30,12141,1,8
1362,2022-02-07,10383,3,5
1363,2021-10-05,9551,2,2
1364,2021-08-13,1623,3,5
1365,2021-10-16,10626,0,1
1366,2020-08-13,15163,0,1
1367,2021-04-03,744,0,2
1368,2021-01-23,3445,2,2
1369,2021-02-17,3219,2,9
1370,2021-11-24,3656,2,2
1371,2021-12-18,7116,0,1
1372,2021-01-04,15367,0,1
1373,2020-12-29,8341,2,2
1374,2021-03-01,5811,3,5
1375,2021-05-25,10441,1,1
1376,2021-05-31,6590,1,3
1377,2021-06-09,11447,3,3
1378,2022-01-23,14918,3,3
1379,2020-08-15,1751,0,7
1380,2021-10-06,3617,2,2
1381,2020-11-18,11588,1,1
1382,2021-07-06,10268,3,6
1383,2020-07-22,10040,2,6
1384,2022-03-11,1615,2,2
1385,2021-11-10,2000,1,4
1386,2021-01-29,12655,2,1
1387,2021-01-08,3986,2,8
1388,2021-08-18,11163,0,1
1389,2021-06-07,8184,1,2
1390,2021-07-09,3856,0,1
1391,2022-01-12,3031,1,1
1392,2021-07-06,13262,2,2
1393,2021-04-20,15228,0,1
1394,2021-10-31,1126,3,3
1396,2021-11-06,286,1,1
1397,2022-01-22,8768,3,1
1398,2021-05-15,7723,1,5
1399,2020-12-03,6444,2,2
1400,2020-12-17,2315,3,1
1401,2021-03-10,5963,2,5
1402,2021-10-28,6569,0,6
1403,2021-03-13,5276,0,2
1404,2021-09-10,16208,2,4
1405,2021-09-11,11406,0,7
1406,2022-01-14,34,2,5
1407,2022-02-15,5452,0,12
1408,2021-05-04,8456,3,3
1409,2021-12-21,6640,2,2
1410,2020-12-21,8768,3,2
1411,2022-02-01,7654,0,3
1412,2021-08-08,1954,0,6
1413,2020-12-17,8663,3,5
1414,2021-11-02,3965,2,4
1415,2021-10-21,4664,0,4
1416,2020-12-18,12135,2,3
1417,2020-09-27,9481,2,4
1418,2022-01-28,11553,1,9
1419,2021-08-22,10261,0,10
1420,2021-07-29,7933,1,1
1421,2021-04-07,7556,1,3
1422,2021-03-01,457,3,8
1423,2021-11-13,13895,2,5
1424,2020-08-30,14174,2,4
1425,2022-02-08,6431,1,2
1426,2020-12-03,14131,2,3
1427,2021-10-24,6476,0,2
1428,2021-10-23,8958,2,2
1429,2021-06-22,9545,3,2
1430,2021-02-11,16142,3,3
1431,2021-11-25,3567,1,4
1432,2020-11-09,4051,3,3
1433,2021-11-07,13151,3,2
1434,2022-02-16,738,3,5
1435,2021-03-25,8799,3,4
1436,2021-07-30,14539,3,4
1437,2020-12-22,14734,3,1
1438,2021-06-29,8451,0,1
1439,2021-01-14,14345,2,2
1440,2021-06-20,3550,1,1
1441,2022-02-24,10418,0,1
1442,2021-12-01,12674,3,1
1443,2021-08-17,13417,0,3
1444,2021-11-27,8799,3,4
1445,2021-02-10,4506,3,2
1446,2020-12-14,12765,2,3
1447,2021-05-12,9202,2,6
1448,2021-04-14,13025,1,3
1449,2020-09-30,2876,3,6
1450,2021-09-14,6071,0,2
1451,2021-06-22,6299,3,4
1452,2021-11-15,15722,0,2
1453,2021-02-20,3598,2,7
1454,2021-07-19,319,2,4
1455,2021-10-23,9660,1,6
1456,2021-12-01,3952,0,7
1457,2022-02-06,1987,2,2
1458,2021-02-02,4300,0,4
1459,2020-09-09,15130,2,7
1460,2021-07-23,10561,3,5
1461,2020-08-23,132,3,9
1462,2021-02-15,7934,2,4
1463,2021-01-21,2457,0,4
1464,2021-04-20,3199,3,4
1465,2020-12-09,9868,2,5
1466,2021-02-06,10604,2,2
1467,2021-09-12,11006,2,4
1468,2021-04-17,9498,1,5
1469,2021-10-17,5919,3,2
1470,2020-12-08,5716,1,4
1471,2021-08-16,9884,1,2
1472,2021-05-25,11003,3,3
1473,2021-04-26,3171,3,6
1474,2020-09-05,14032,0,13
1475,2021-08-07,14090,2,5
1476,2021-06-22,9744,0,2
1477,2020-07-27,9742,2,3
1478,2021-07-02,2334,3,5
1479,2021-06-27,14131,2,3
1480,2021-03-02,7012,3,2
1481,2022-02-02,14192,0,5
1482,2021-01-07,3647,3,3
1483,2022-02-28,5024,3,10
1484,2020-11-30,9958,2,4
1485,2021-03-12,6136,3,5
1486,2020-09-04,5024,3,1
1487,2021-03-04,2060,3,2
1488,2021-04-01,9157,2,10
1489,2021-11-09,12417,1,2
1490,2022-01-16,1581,3,1
1491,2020-09-17,6701,0,2
1492,2021-09-10,1692,2,1
1493,2020-11-23,11057,0,3
1494,2020-10-05,13721,3,3
1495,2021-02-16,2067,3,4
1496,2021-11-04,11780,3,4
1497,2021-11-16,14104,0,5
1498,2021-06-03,3952,0,6
1499,2022-03-12,6118,3,2
1500,2021-06-13,3550,1,3
1501,2020-11-12,5479,3,5
1502,2021-05-23,2272,2,2
1503,2021-07-10,3199,3,2
1504,2021-05-13,7888,2,14
1505,2021-01-09,8313,1,7
1506,2021-06-23,4959,2,2
1507,2020-10-23,4532,3,5
1508,2022-02-12,13016,2,3
1509,2021-01-23,7078,3,6
1510,2020-10-01,7707,3,5
1511,2020-12-25,13151,3,2
1512,2021-07-23,8486,1,4
1513,2021-03-15,1792,0,5
1514,2021-06-13,319,2,4
1515,2022-03-18,3549,3,2
1516,2020-10-21,2016,1,3
1517,2021-03-24,9588,2,6
1518,2020-07-25,752,2,7
1519,2020-08-29,2006,3,6
1520,2020-10-23,7161,2,2
1521,2021-09-19,15645,3,2
1522,2021-02-28,8819,2,2
1523,2020-09-10,7487,2,1
1524,2020-07-23,1263,0,5
1525,2021-07-03,9982,3,2
1526,2021-01-26,223,2,2
1527,2021-08-10,7334,1,4
1528,2021-03-25,1113,1,2
1529,2021-12-22,6590,1,4
1530,2022-01-27,6383,0,2
1531,2022-03-04,15016,0,1
1532,2021-06-13,2817,0,1
1533,2021-08-14,11280,0,2
1534,2020-12-21,12287,3,1
1535,2021-04-18,8313,1,7
1536,2021-10-23,11426,2,2
1537,2020-12-06,359,2,10
1538,2020-12-16,530,1,6
1539,2020-08-30,15887,0,1
1540,2021-06-17,6626,3,3
1541,2022-03-03,1502,0,11
1542,2022-01-11,6266,3,1
1543,2021-10-31,1926,3,2
1544,2020-12-29,11057,0,3
1545,2020-12-25,11456,3,3
1546,2021-06-24,1771,2,5
1547,2022-02-22,5369,2,12
1548,2021-10-16,11820,1,3
1549,2021-01-26,12426,3,10
1550,2021-06-22,3219,2,8
1551,2020-10-09,9958,2,4
1552,2021-06-07,13818,2,1
1553,2021-08-15,8630,0,8
1554,2021-10-19,207,3,3
1555,2021-03-01,11553,1,8
1556,2021-07-19,11006,2,4
1557,2021-01-13,12869,2,5
1558,2021-03-25,15280,0,1
1559,2020-12-16,4944,2,10
1560,2021-06-30,9613,2,1
1561,2021-11-17,8768,3,2
1562,2021-11-14,3656,2,3
1563,2021-04-01,2438,1,2
1564,2022-03-20,14954,3,5
1565,2020-11-27,10376,3,5
1566,2022-03-08,286,1,1
1567,2021-11-05,3656,2,2
1568,2021-05-21,13721,3,4
1569,2021-05-15,11406,0,7
1570,2022-03-10,7012,3,1
1571,2020-11-16,11224,0,1
1572,2020-11-24,9842,3,2
1573,2021-03-14,733,0,3
1574,2021-01-04,7651,3,3
1575,2021-01-18,13262,2,2
1576,2020-08-02,4968,2,2
1577,2022-03-16,256,2,8
1578,2021-02-05,3321,0,1
1579,2021-06-10,16221,1,2
1580,2021-07-06,15163,0,2
1581,2021-05-18,14401,1,5
1582,2020-12-22,128,2,1
1583,2022-02-14,3091,1,1
1584,2022-01-19,50,3,2
1586,2021-01-30,13849,1,2
1587,2021-02-10,925,3,3
1588,2021-12-06,8096,2,2
1589,2021-02-17,6912,2,2
1590,2020-08-29,6560,2,4
1591,2021-02-03,1792,0,4
1592,2021-06-16,3791,0,5
1593,2021-11-23,543,1,3
1594,2020-07-24,12765,2,4
1595,2021-02-05,16121,1,3
1598,2021-01-25,4609,0,3
1599,2020-11-16,10930,1,2
1600,2022-01-07,7439,3,5
1601,2021-12-26,5746,2,2
1602,2021-09-27,2978,1,3
1603,2021-04-02,6104,1,3
1604,2021-01-01,4852,0,3
1605,2020-09-10,15887,0,1
1606,2020-12-15,7311,2,2
1607,2021-12-23,7116,0,2
1608,2022-01-16,12291,3,1
1609,2021-05-09,11163,0,1
1610,2021-05-23,12263,3,3
1611,2021-08-01,8451,0,5
1612,2021-02-03,12655,2,3
1613,2021-12-10,14131,2,3
1614,2022-01-28,1282,2,3
1615,2021-09-14,7821,0,1
1616,2021-08-07,8451,0,6
1617,2020-09-07,13206,3,7
1618,2021-02-03,12324,1,2
1619,2021-11-29,8799,3,5
1620,2021-02-05,8799,3,4
1621,2022-02-14,2638,0,1
1622,2020-11-10,14954,3,4
1623,2020-09-21,1736,3,1
1624,2021-06-23,8758,2,4
1625,2020-11-18,6332,3,3
1626,2021-02-22,6716,3,2
1627,2021-04-20,1771,2,5
1628,2020-11-25,8799,3,4
1629,2021-12-24,15498,2,7
1630,2020-11-17,6728,1,7
1631,2021-10-05,13538,2,4
1632,2021-01-08,5496,0,5
1634,2021-03-29,9250,0,2
1635,2020-12-03,5689,3,6
1636,2020-08-17,13644,2,6
1637,2021-01-18,7303,3,8
1638,2020-08-26,8163,2,3
1639,2021-11-15,3363,3,5
1640,2022-02-04,2978,1,2
1641,2021-05-09,7564,0,1
1642,2021-05-21,11746,3,4
1643,2021-05-29,11280,0,1
1644,2022-01-03,7704,2,3
1645,2021-07-16,9642,1,1
1646,2021-05-14,13006,0,10
1647,2021-07-05,9563,1,6
1648,2021-05-11,3536,3,15
1649,2021-03-03,6623,0,8
1650,2021-01-29,1774,1,7
1651,2021-11-02,3656,2,2
1652,2021-01-07,1763,0,3
1653,2021-01-03,12106,3,2
1654,2021-02-05,7098,2,7
1655,2020-09-19,9958,2,1
1656,2021-08-24,4225,0,1
1657,2022-01-28,10883,1,2
1658,2021-12-20,14551,2,1
1659,2022-01-15,4660,0,3
1660,2021-08-24,8343,3,4
1661,2021-01-11,14954,3,1
1662,2020-09-21,15768,2,2
1663,2020-12-30,14708,0,5
1664,2020-09-14,11399,3,5
1665,2020-12-21,12869,2,6
1666,2021-07-08,1113,1,3
1667,2021-04-07,11895,2,8
1668,2020-10-31,560,3,2
1669,2020-09-22,14852,3,2
1670,2020-11-19,7934,2,7
1671,2021-01-21,14217,2,3
1672,2020-09-07,8799,3,4
1673,2020-10-14,4444,3,6
1674,2021-09-01,3646,1,1
1675,2022-03-11,15228,0,2
1676,2021-08-11,1166,0,10
1677,2021-07-02,2365,0,3
1678,2021-08-08,9924,3,4
1679,2020-10-31,5480,2,2
1680,2021-12-28,880,3,4
1681,2021-03-17,15628,2,2
1682,2020-11-17,3810,0,6
1683,2021-12-05,4336,0,10
1684,2021-10-22,9816,3,7
1685,2021-05-16,14851,3,4
1686,2020-12-03,7264,0,6
1687,2021-12-29,2873,1,6
1688,2021-08-21,10441,1,1
1689,2021-07-03,11006,2,2
1690,2021-10-28,3656,2,1
1691,2021-04-25,3986,2,1
1692,2020-12-29,910,3,3
1693,2021-02-21,15340,1,3
1694,2020-10-14,8341,2,2
1695,2021-12-01,4926,0,2
1696,2022-02-26,1169,0,2
1697,2022-02-06,4294,2,1
1698,2020-08-05,4053,3,4
1699,2020-10-16,16221,1,1
1700,2021-05-09,9329,0,2
1701,2021-09-02,6493,2,3
1702,2021-09-19,2406,3,6
1703,2020-12-09,11767,2,6
1704,2021-05-09,2578,0,10
1705,2021-03-12,4836,0,2
1706,2021-11-14,11767,0,3
1707,2020-09-24,15832,0,2
1708,2020-10-13,12477,2,3
1709,2022-02-04,2978,1,3
1710,2020-12-22,4035,2,3
1711,2021-09-06,9979,2,2
1712,2020-12-26,752,2,5
1713,2022-01-23,6912,2,2
1714,2021-10-14,12232,0,3
1715,2020-08-12,15887,0,1
1716,2020-08-31,10396,3,6
1717,2020-12-18,8738,3,2
1718,2021-05-27,11406,0,6
1719,2022-01-22,15170,1,6
1720,2021-05-21,7078,0,6
1721,2021-09-18,11428,2,2
1722,2021-04-06,12171,2,1
1723,2021-03-16,12756,1,4
1724,2021-05-26,5440,1,3
1726,2020-11-20,15887,0,1
1727,2020-08-31,5664,2,1
1728,2020-08-12,9563,2,1
1729,2020-10-17,7479,0,6
1730,2020-09-07,11361,3,2
1731,2021-03-04,4664,0,5
1732,2021-10-05,5716,1,1
1733,2021-07-13,9410,3,3
1734,2021-05-16,3403,2,1
1735,2021-01-05,11057,0,1
1736,2021-10-25,9551,2,3
1737,2020-08-09,15361,2,7
1739,2021-07-06,2306,0,3
1740,2020-10-22,373,2,3
1741,2021-09-17,13353,2,6
1742,2020-09-27,12475,0,6
1743,2021-05-02,6378,0,1
1744,2021-09-02,13472,0,10
1745,2021-01-02,15722,0,3
1746,2021-02-22,7821,0,3
1747,2021-09-29,10986,1,3
1748,2021-12-07,12256,1,8
1749,2022-02-20,543,1,1
